image_id,filename,file_path,label,label_name,category,width,height,format,split
IMG_SAFE_00579,safe_00579.jpg,vision_detector/dataset/safe/safe_00579.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_SAFE_00159,safe_00159.jpg,vision_detector/dataset/safe/safe_00159.jpg,0,SAFE,benign_nature_visual,640,348,JPEG,train
IMG_SAFE_00532,safe_00532.jpg,vision_detector/dataset/safe/safe_00532.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_JAIL_00647,jailbreak_00647.jpg,vision_detector/dataset/jailbreak/jailbreak_00647.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_SAFE_00919,safe_00919.jpg,vision_detector/dataset/safe/safe_00919.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00702,jailbreak_00702.jpg,vision_detector/dataset/jailbreak/jailbreak_00702.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00714,jailbreak_00714.jpg,vision_detector/dataset/jailbreak/jailbreak_00714.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00749,jailbreak_00749.jpg,vision_detector/dataset/jailbreak/jailbreak_00749.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00860,safe_00860.jpg,vision_detector/dataset/safe/safe_00860.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00939,jailbreak_00939.jpg,vision_detector/dataset/jailbreak/jailbreak_00939.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00730,jailbreak_00730.jpg,vision_detector/dataset/jailbreak/jailbreak_00730.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_JAIL_00297,jailbreak_00297.jpg,vision_detector/dataset/jailbreak/jailbreak_00297.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00394,safe_00394.jpg,vision_detector/dataset/safe/safe_00394.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_SAFE_00895,safe_00895.jpg,vision_detector/dataset/safe/safe_00895.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00486,jailbreak_00486.jpg,vision_detector/dataset/jailbreak/jailbreak_00486.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00727,safe_00727.jpg,vision_detector/dataset/safe/safe_00727.jpg,0,SAFE,benign_nature_visual,375,500,JPEG,test
IMG_JAIL_00766,jailbreak_00766.jpg,vision_detector/dataset/jailbreak/jailbreak_00766.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00041,safe_00041.jpg,vision_detector/dataset/safe/safe_00041.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,test
IMG_JAIL_00155,jailbreak_00155.jpg,vision_detector/dataset/jailbreak/jailbreak_00155.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00879,jailbreak_00879.jpg,vision_detector/dataset/jailbreak/jailbreak_00879.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_SAFE_00172,safe_00172.jpg,vision_detector/dataset/safe/safe_00172.jpg,0,SAFE,benign_nature_visual,426,640,JPEG,train
IMG_SAFE_00421,safe_00421.jpg,vision_detector/dataset/safe/safe_00421.jpg,0,SAFE,benign_nature_visual,500,346,JPEG,train
IMG_JAIL_00890,jailbreak_00890.jpg,vision_detector/dataset/jailbreak/jailbreak_00890.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00098,safe_00098.jpg,vision_detector/dataset/safe/safe_00098.jpg,0,SAFE,benign_nature_visual,484,500,JPEG,train
IMG_JAIL_00878,jailbreak_00878.jpg,vision_detector/dataset/jailbreak/jailbreak_00878.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00149,jailbreak_00149.jpg,vision_detector/dataset/jailbreak/jailbreak_00149.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00882,jailbreak_00882.jpg,vision_detector/dataset/jailbreak/jailbreak_00882.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00644,safe_00644.jpg,vision_detector/dataset/safe/safe_00644.jpg,0,SAFE,benign_nature_visual,640,425,JPEG,train
IMG_SAFE_00931,safe_00931.jpg,vision_detector/dataset/safe/safe_00931.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00365,safe_00365.jpg,vision_detector/dataset/safe/safe_00365.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00872,jailbreak_00872.jpg,vision_detector/dataset/jailbreak/jailbreak_00872.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_JAIL_00380,jailbreak_00380.jpg,vision_detector/dataset/jailbreak/jailbreak_00380.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00117,safe_00117.jpg,vision_detector/dataset/safe/safe_00117.jpg,0,SAFE,benign_nature_visual,640,436,JPEG,train
IMG_JAIL_00745,jailbreak_00745.jpg,vision_detector/dataset/jailbreak/jailbreak_00745.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00340,safe_00340.jpg,vision_detector/dataset/safe/safe_00340.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,test
IMG_SAFE_00168,safe_00168.jpg,vision_detector/dataset/safe/safe_00168.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,train
IMG_JAIL_00171,jailbreak_00171.jpg,vision_detector/dataset/jailbreak/jailbreak_00171.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00480,jailbreak_00480.jpg,vision_detector/dataset/jailbreak/jailbreak_00480.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00811,safe_00811.jpg,vision_detector/dataset/safe/safe_00811.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00887,jailbreak_00887.jpg,vision_detector/dataset/jailbreak/jailbreak_00887.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00340,jailbreak_00340.jpg,vision_detector/dataset/jailbreak/jailbreak_00340.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_SAFE_00540,safe_00540.jpg,vision_detector/dataset/safe/safe_00540.jpg,0,SAFE,benign_nature_visual,640,438,JPEG,train
IMG_SAFE_00783,safe_00783.jpg,vision_detector/dataset/safe/safe_00783.jpg,0,SAFE,benign_nature_visual,429,640,JPEG,test
IMG_JAIL_00813,jailbreak_00813.jpg,vision_detector/dataset/jailbreak/jailbreak_00813.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_SAFE_00909,safe_00909.jpg,vision_detector/dataset/safe/safe_00909.jpg,0,SAFE,benign_nature_visual,640,446,JPEG,train
IMG_JAIL_00141,jailbreak_00141.jpg,vision_detector/dataset/jailbreak/jailbreak_00141.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00962,safe_00962.jpg,vision_detector/dataset/safe/safe_00962.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00940,jailbreak_00940.jpg,vision_detector/dataset/jailbreak/jailbreak_00940.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00356,safe_00356.jpg,vision_detector/dataset/safe/safe_00356.jpg,0,SAFE,benign_nature_visual,460,640,JPEG,train
IMG_JAIL_00245,jailbreak_00245.jpg,vision_detector/dataset/jailbreak/jailbreak_00245.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00897,jailbreak_00897.jpg,vision_detector/dataset/jailbreak/jailbreak_00897.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00617,safe_00617.jpg,vision_detector/dataset/safe/safe_00617.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00282,safe_00282.jpg,vision_detector/dataset/safe/safe_00282.jpg,0,SAFE,benign_nature_visual,640,425,JPEG,train
IMG_SAFE_00875,safe_00875.jpg,vision_detector/dataset/safe/safe_00875.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,val
IMG_JAIL_00845,jailbreak_00845.jpg,vision_detector/dataset/jailbreak/jailbreak_00845.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00664,safe_00664.jpg,vision_detector/dataset/safe/safe_00664.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,test
IMG_SAFE_00209,safe_00209.jpg,vision_detector/dataset/safe/safe_00209.jpg,0,SAFE,benign_nature_visual,426,640,JPEG,train
IMG_JAIL_00719,jailbreak_00719.jpg,vision_detector/dataset/jailbreak/jailbreak_00719.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00188,safe_00188.jpg,vision_detector/dataset/safe/safe_00188.jpg,0,SAFE,benign_nature_visual,640,429,JPEG,test
IMG_SAFE_00784,safe_00784.jpg,vision_detector/dataset/safe/safe_00784.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,train
IMG_SAFE_00465,safe_00465.jpg,vision_detector/dataset/safe/safe_00465.jpg,0,SAFE,benign_nature_visual,425,640,JPEG,train
IMG_JAIL_00691,jailbreak_00691.jpg,vision_detector/dataset/jailbreak/jailbreak_00691.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00025,safe_00025.jpg,vision_detector/dataset/safe/safe_00025.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_SAFE_00714,safe_00714.jpg,vision_detector/dataset/safe/safe_00714.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,train
IMG_JAIL_00919,jailbreak_00919.jpg,vision_detector/dataset/jailbreak/jailbreak_00919.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00696,safe_00696.jpg,vision_detector/dataset/safe/safe_00696.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00599,jailbreak_00599.jpg,vision_detector/dataset/jailbreak/jailbreak_00599.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00769,safe_00769.jpg,vision_detector/dataset/safe/safe_00769.jpg,0,SAFE,benign_nature_visual,500,334,JPEG,val
IMG_SAFE_00431,safe_00431.jpg,vision_detector/dataset/safe/safe_00431.jpg,0,SAFE,benign_nature_visual,425,640,JPEG,train
IMG_JAIL_00616,jailbreak_00616.jpg,vision_detector/dataset/jailbreak/jailbreak_00616.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00387,jailbreak_00387.jpg,vision_detector/dataset/jailbreak/jailbreak_00387.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00863,jailbreak_00863.jpg,vision_detector/dataset/jailbreak/jailbreak_00863.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00147,jailbreak_00147.jpg,vision_detector/dataset/jailbreak/jailbreak_00147.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00041,jailbreak_00041.jpg,vision_detector/dataset/jailbreak/jailbreak_00041.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00430,jailbreak_00430.jpg,vision_detector/dataset/jailbreak/jailbreak_00430.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00802,jailbreak_00802.jpg,vision_detector/dataset/jailbreak/jailbreak_00802.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00084,jailbreak_00084.jpg,vision_detector/dataset/jailbreak/jailbreak_00084.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00221,safe_00221.jpg,vision_detector/dataset/safe/safe_00221.jpg,0,SAFE,benign_nature_visual,640,483,JPEG,train
IMG_JAIL_00442,jailbreak_00442.jpg,vision_detector/dataset/jailbreak/jailbreak_00442.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_SAFE_00135,safe_00135.jpg,vision_detector/dataset/safe/safe_00135.jpg,0,SAFE,benign_nature_visual,500,358,JPEG,test
IMG_JAIL_00176,jailbreak_00176.jpg,vision_detector/dataset/jailbreak/jailbreak_00176.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00709,safe_00709.jpg,vision_detector/dataset/safe/safe_00709.jpg,0,SAFE,benign_nature_visual,640,437,JPEG,train
IMG_SAFE_00230,safe_00230.jpg,vision_detector/dataset/safe/safe_00230.jpg,0,SAFE,benign_nature_visual,640,361,JPEG,train
IMG_SAFE_00738,safe_00738.jpg,vision_detector/dataset/safe/safe_00738.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_SAFE_00986,safe_00986.jpg,vision_detector/dataset/safe/safe_00986.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,train
IMG_SAFE_00415,safe_00415.jpg,vision_detector/dataset/safe/safe_00415.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00002,jailbreak_00002.jpg,vision_detector/dataset/jailbreak/jailbreak_00002.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,test
IMG_SAFE_00563,safe_00563.jpg,vision_detector/dataset/safe/safe_00563.jpg,0,SAFE,benign_nature_visual,640,639,JPEG,test
IMG_JAIL_00705,jailbreak_00705.jpg,vision_detector/dataset/jailbreak/jailbreak_00705.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00027,jailbreak_00027.jpg,vision_detector/dataset/jailbreak/jailbreak_00027.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00217,jailbreak_00217.jpg,vision_detector/dataset/jailbreak/jailbreak_00217.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,test
IMG_JAIL_00517,jailbreak_00517.jpg,vision_detector/dataset/jailbreak/jailbreak_00517.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00508,jailbreak_00508.jpg,vision_detector/dataset/jailbreak/jailbreak_00508.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00285,jailbreak_00285.jpg,vision_detector/dataset/jailbreak/jailbreak_00285.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00797,jailbreak_00797.jpg,vision_detector/dataset/jailbreak/jailbreak_00797.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00525,jailbreak_00525.jpg,vision_detector/dataset/jailbreak/jailbreak_00525.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00573,safe_00573.jpg,vision_detector/dataset/safe/safe_00573.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00357,jailbreak_00357.jpg,vision_detector/dataset/jailbreak/jailbreak_00357.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00121,jailbreak_00121.jpg,vision_detector/dataset/jailbreak/jailbreak_00121.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00187,jailbreak_00187.jpg,vision_detector/dataset/jailbreak/jailbreak_00187.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_JAIL_00520,jailbreak_00520.jpg,vision_detector/dataset/jailbreak/jailbreak_00520.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00675,jailbreak_00675.jpg,vision_detector/dataset/jailbreak/jailbreak_00675.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00481,jailbreak_00481.jpg,vision_detector/dataset/jailbreak/jailbreak_00481.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00263,jailbreak_00263.jpg,vision_detector/dataset/jailbreak/jailbreak_00263.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00443,jailbreak_00443.jpg,vision_detector/dataset/jailbreak/jailbreak_00443.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00756,safe_00756.jpg,vision_detector/dataset/safe/safe_00756.jpg,0,SAFE,benign_nature_visual,640,640,JPEG,train
IMG_JAIL_00769,jailbreak_00769.jpg,vision_detector/dataset/jailbreak/jailbreak_00769.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_JAIL_00917,jailbreak_00917.jpg,vision_detector/dataset/jailbreak/jailbreak_00917.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00649,jailbreak_00649.jpg,vision_detector/dataset/jailbreak/jailbreak_00649.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_JAIL_00789,jailbreak_00789.jpg,vision_detector/dataset/jailbreak/jailbreak_00789.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,val
IMG_SAFE_00353,safe_00353.jpg,vision_detector/dataset/safe/safe_00353.jpg,0,SAFE,benign_nature_visual,640,551,JPEG,train
IMG_SAFE_00705,safe_00705.jpg,vision_detector/dataset/safe/safe_00705.jpg,0,SAFE,benign_nature_visual,640,512,JPEG,train
IMG_JAIL_00279,jailbreak_00279.jpg,vision_detector/dataset/jailbreak/jailbreak_00279.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00594,jailbreak_00594.jpg,vision_detector/dataset/jailbreak/jailbreak_00594.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00932,safe_00932.jpg,vision_detector/dataset/safe/safe_00932.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_JAIL_00793,jailbreak_00793.jpg,vision_detector/dataset/jailbreak/jailbreak_00793.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00240,jailbreak_00240.jpg,vision_detector/dataset/jailbreak/jailbreak_00240.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_SAFE_00386,safe_00386.jpg,vision_detector/dataset/safe/safe_00386.jpg,0,SAFE,benign_nature_visual,640,428,JPEG,test
IMG_SAFE_00972,safe_00972.jpg,vision_detector/dataset/safe/safe_00972.jpg,0,SAFE,benign_nature_visual,480,320,JPEG,train
IMG_SAFE_00284,safe_00284.jpg,vision_detector/dataset/safe/safe_00284.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00335,jailbreak_00335.jpg,vision_detector/dataset/jailbreak/jailbreak_00335.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00025,jailbreak_00025.jpg,vision_detector/dataset/jailbreak/jailbreak_00025.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00052,jailbreak_00052.jpg,vision_detector/dataset/jailbreak/jailbreak_00052.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00085,jailbreak_00085.jpg,vision_detector/dataset/jailbreak/jailbreak_00085.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00687,jailbreak_00687.jpg,vision_detector/dataset/jailbreak/jailbreak_00687.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00399,jailbreak_00399.jpg,vision_detector/dataset/jailbreak/jailbreak_00399.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00445,jailbreak_00445.jpg,vision_detector/dataset/jailbreak/jailbreak_00445.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00706,jailbreak_00706.jpg,vision_detector/dataset/jailbreak/jailbreak_00706.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00094,jailbreak_00094.jpg,vision_detector/dataset/jailbreak/jailbreak_00094.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00756,jailbreak_00756.jpg,vision_detector/dataset/jailbreak/jailbreak_00756.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00292,jailbreak_00292.jpg,vision_detector/dataset/jailbreak/jailbreak_00292.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,train
IMG_JAIL_00455,jailbreak_00455.jpg,vision_detector/dataset/jailbreak/jailbreak_00455.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,test
IMG_JAIL_00816,jailbreak_00816.jpg,vision_detector/dataset/jailbreak/jailbreak_00816.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_JAIL_00966,jailbreak_00966.jpg,vision_detector/dataset/jailbreak/jailbreak_00966.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00503,jailbreak_00503.jpg,vision_detector/dataset/jailbreak/jailbreak_00503.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00620,safe_00620.jpg,vision_detector/dataset/safe/safe_00620.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_SAFE_00470,safe_00470.jpg,vision_detector/dataset/safe/safe_00470.jpg,0,SAFE,benign_nature_visual,612,612,JPEG,train
IMG_JAIL_00637,jailbreak_00637.jpg,vision_detector/dataset/jailbreak/jailbreak_00637.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_JAIL_00739,jailbreak_00739.jpg,vision_detector/dataset/jailbreak/jailbreak_00739.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,val
IMG_SAFE_00370,safe_00370.jpg,vision_detector/dataset/safe/safe_00370.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00844,safe_00844.jpg,vision_detector/dataset/safe/safe_00844.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_SAFE_00471,safe_00471.jpg,vision_detector/dataset/safe/safe_00471.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00918,jailbreak_00918.jpg,vision_detector/dataset/jailbreak/jailbreak_00918.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00799,jailbreak_00799.jpg,vision_detector/dataset/jailbreak/jailbreak_00799.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00610,jailbreak_00610.jpg,vision_detector/dataset/jailbreak/jailbreak_00610.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00527,jailbreak_00527.jpg,vision_detector/dataset/jailbreak/jailbreak_00527.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_SAFE_00432,safe_00432.jpg,vision_detector/dataset/safe/safe_00432.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00821,jailbreak_00821.jpg,vision_detector/dataset/jailbreak/jailbreak_00821.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
IMG_SAFE_00189,safe_00189.jpg,vision_detector/dataset/safe/safe_00189.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00214,jailbreak_00214.jpg,vision_detector/dataset/jailbreak/jailbreak_00214.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00946,jailbreak_00946.jpg,vision_detector/dataset/jailbreak/jailbreak_00946.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00807,safe_00807.jpg,vision_detector/dataset/safe/safe_00807.jpg,0,SAFE,benign_nature_visual,480,640,JPEG,val
IMG_JAIL_00780,jailbreak_00780.jpg,vision_detector/dataset/jailbreak/jailbreak_00780.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,test
IMG_JAIL_00286,jailbreak_00286.jpg,vision_detector/dataset/jailbreak/jailbreak_00286.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00534,safe_00534.jpg,vision_detector/dataset/safe/safe_00534.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,train
IMG_JAIL_00820,jailbreak_00820.jpg,vision_detector/dataset/jailbreak/jailbreak_00820.jpg,1,JAILBREAK,system_dialog_injection,512,512,JPEG,val
IMG_SAFE_00437,safe_00437.jpg,vision_detector/dataset/safe/safe_00437.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00550,jailbreak_00550.jpg,vision_detector/dataset/jailbreak/jailbreak_00550.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00737,safe_00737.jpg,vision_detector/dataset/safe/safe_00737.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,train
IMG_JAIL_00358,jailbreak_00358.jpg,vision_detector/dataset/jailbreak/jailbreak_00358.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00736,safe_00736.jpg,vision_detector/dataset/safe/safe_00736.jpg,0,SAFE,benign_nature_visual,427,640,JPEG,val
IMG_SAFE_00675,safe_00675.jpg,vision_detector/dataset/safe/safe_00675.jpg,0,SAFE,benign_nature_visual,640,424,JPEG,test
IMG_JAIL_00570,jailbreak_00570.jpg,vision_detector/dataset/jailbreak/jailbreak_00570.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_JAIL_00326,jailbreak_00326.jpg,vision_detector/dataset/jailbreak/jailbreak_00326.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00534,jailbreak_00534.jpg,vision_detector/dataset/jailbreak/jailbreak_00534.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00720,safe_00720.jpg,vision_detector/dataset/safe/safe_00720.jpg,0,SAFE,benign_nature_visual,640,480,JPEG,test
IMG_JAIL_00471,jailbreak_00471.jpg,vision_detector/dataset/jailbreak/jailbreak_00471.jpg,1,JAILBREAK,terminal_code_injection,512,512,JPEG,train
IMG_JAIL_00902,jailbreak_00902.jpg,vision_detector/dataset/jailbreak/jailbreak_00902.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,train
IMG_SAFE_00166,safe_00166.jpg,vision_detector/dataset/safe/safe_00166.jpg,0,SAFE,benign_nature_visual,375,500,JPEG,train
IMG_SAFE_00697,safe_00697.jpg,vision_detector/dataset/safe/safe_00697.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_SAFE_00906,safe_00906.jpg,vision_detector/dataset/safe/safe_00906.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_SAFE_00648,safe_00648.jpg,vision_detector/dataset/safe/safe_00648.jpg,0,SAFE,benign_nature_visual,500,375,JPEG,test
IMG_SAFE_00443,safe_00443.jpg,vision_detector/dataset/safe/safe_00443.jpg,0,SAFE,benign_nature_visual,640,426,JPEG,train
IMG_SAFE_00374,safe_00374.jpg,vision_detector/dataset/safe/safe_00374.jpg,0,SAFE,benign_nature_visual,640,427,JPEG,val
IMG_JAIL_00726,jailbreak_00726.jpg,vision_detector/dataset/jailbreak/jailbreak_00726.jpg,1,JAILBREAK,high_contrast_typographic,512,512,JPEG,val
IMG_JAIL_00205,jailbreak_00205.jpg,vision_detector/dataset/jailbreak/jailbreak_00205.jpg,1,JAILBREAK,scenic_text_overlay,512,512,JPEG,train
